date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:35:23	30315/30315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/pr-details2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/pr-details2.jpg	(from https://demos.devsnest.net/medifast/project-details.html)
21:35:23	2881/2881	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2019:23:26%20GMT	https://demos.devsnest.net/medifast/img/partner2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/partner2.png	(from https://demos.devsnest.net/medifast/pricing.html)
21:35:23	4940/4940	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2019:23:32%20GMT	https://demos.devsnest.net/medifast/img/partner3.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/partner3.png	(from https://demos.devsnest.net/medifast/pricing.html)
21:35:24	2671/2671	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2019:23:38%20GMT	https://demos.devsnest.net/medifast/img/partner4.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/partner4.png	(from https://demos.devsnest.net/medifast/pricing.html)
21:35:24	3853/3853	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2019:23:46%20GMT	https://demos.devsnest.net/medifast/img/partner5.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/partner5.png	(from https://demos.devsnest.net/medifast/pricing.html)
21:35:25	4547/4547	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2019:23:50%20GMT	https://demos.devsnest.net/medifast/img/partner6.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/partner6.png	(from https://demos.devsnest.net/medifast/pricing.html)
21:35:26	51702/51702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:26:56%20GMT	https://demos.devsnest.net/medifast/img/faq-ask.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/faq-ask.jpg	(from https://demos.devsnest.net/medifast/faq.html)
21:35:28	54309/54309	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2017:26:50%20GMT	https://demos.devsnest.net/medifast/img/404.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/404.png	(from https://demos.devsnest.net/medifast/404.html)
21:35:30	73406/73406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:37:22%20GMT	https://demos.devsnest.net/medifast/img/blog-big1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-big1.jpg	(from https://demos.devsnest.net/medifast/blog-full.html)
21:35:31	72907/72907	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:37:22%20GMT	https://demos.devsnest.net/medifast/img/blog-big2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-big2.jpg	(from https://demos.devsnest.net/medifast/blog-full.html)
21:35:31	64464/64464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:37:22%20GMT	https://demos.devsnest.net/medifast/img/blog-big3.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-big3.jpg	(from https://demos.devsnest.net/medifast/blog-full.html)
21:35:33	52429/52429	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:37:22%20GMT	https://demos.devsnest.net/medifast/img/blog-big4.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-big4.jpg	(from https://demos.devsnest.net/medifast/blog-full.html)
21:35:33	66240/66240	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:37:22%20GMT	https://demos.devsnest.net/medifast/img/blog-big5.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-big5.jpg	(from https://demos.devsnest.net/medifast/blog-full.html)
21:35:33	19342/19342	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2020:35:24%20GMT	https://demos.devsnest.net/medifast/img/user.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/user.jpg	(from https://demos.devsnest.net/medifast/blog-full.html)
21:35:35	10772/10772	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2015:25:46%20GMT	https://demos.devsnest.net/medifast/img/user-ad1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/user-ad1.jpg	(from https://demos.devsnest.net/medifast/blog-details.html)
21:35:35	154364/154364	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2015:10:26%20GMT	https://demos.devsnest.net/medifast/img/blog-details2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-details2.jpg	(from https://demos.devsnest.net/medifast/blog-details.html)
21:35:35	138864/138864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2015:10:30%20GMT	https://demos.devsnest.net/medifast/img/blog-details1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/blog-details1.jpg	(from https://demos.devsnest.net/medifast/blog-details.html)
21:35:38	17291/17291	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2015:25:50%20GMT	https://demos.devsnest.net/medifast/img/user-ad2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/user-ad2.jpg	(from https://demos.devsnest.net/medifast/blog-details.html)
21:35:38	17108/17108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2015:25:54%20GMT	https://demos.devsnest.net/medifast/img/user-ad3.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/user-ad3.jpg	(from https://demos.devsnest.net/medifast/blog-details.html)
21:35:58	546709/546709	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2017:17:46%20GMT	https://demos.devsnest.net/medifast/img/contact-img.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/contact-img.png	(from https://demos.devsnest.net/medifast/contact.html)
